tweet_id,text,created_at,location,type,hashtags,likes
191,"""Great vibes and even better drinks at Standing Passengers ??? #BarLife #CityNights""",01/07/2025 13:05,Chicago,place,"#Cafe#Coffee#BarLife #CityNights""",455
192,"""Gourmet Burger Club, Covent Garden = burger heaven! ???? #BurgerTime #CoventGardenEats""",29/05/2025 19:45,London,food," #BurgerTime #CoventGardenEats""",915
193,"""Macarena dance party! #MacarenaChallenge #Dance""",02/08/2025 12:30,Paris,dance,#MacarenaChallenge#Dance,1425
194,"""Cozy vibes and amazing pizza at Trieste Pizza ???? #PizzaLovers #FoodieAdventures""",01/06/2025 14:15,Rome,food,"#Pizza#Italy#PizzaLovers #FoodieAdventures""",690
195,"""Ipanema Beach day! #Ipanema #Rio""",28/07/2025 17:50,RiodeJaneiro,beach,#Ipanema#Rio,1230
196,"""Amazing Coldplay concert! ??? #Concert #LiveMusic""",15/08/2025 22:00,Berlin,shows,"#Concert#LiveMusic #Concert #LiveMusic""",930
197,"""Tasting the best of Valencia�s Mediterranean cuisine at Navarro! #Navarro #Valencia #FoodLovers""",03/05/2025 21:00,Valencia,food,"#Navarro #Valencia #FoodLovers""",580
198,"""'Anti-Hero' is my jam! #AntiHero #TaylorSwift""",12/06/2025 9:25,NewYork,song,#AntiHero#TaylorSwift,1745
199,"""Eiffel Tower views! #EiffelTower #Paris""",09/07/2025 16:10,Paris,place,#EiffelTower#Paris,1400
200,"""Enjoying a signature daiquiri at Bleco Havana! #BlecoHavana #Daiquiri #CocktailLovers""",20/05/2025 13:45,Havana,place,"#BlecoHavana #Daiquiri #CocktailLovers""",865
201,"""Epic sunrise at Manly Beach this morning! ???? #ManlyBeach #Australia""",20/08/2025 14:32,Sydney,place,#ManlyBeach #Australia,467
202,"""Obsessed with the new Taylor Swift song! 🎶 #MidnightsTaylor #taylorswift #Swifties""",15/07/2025 18:55,London,song,#MidnightsTaylor,23
203,"""The Spicy Mango Tango at El Rincon is 🔥! #SpicyMangoTango #ElRincon #MexicoCity""",01/08/2025 21:10,Mexico City,food,#SpicyMangoTango,9
204,"""Trying the viral #CumbiaChallenge! It's harder than it looks 😂 #CumbiaChallenge #DanceChallenge""",28/07/2025 10:45,New York,dance,#CumbiaChallenge,456
205,"""Having a blast at Coachella! ✨ #Coachella2024 #Coachella #Festival""",10/05/2025 16:20,Indio,event,#Coachella2024,123
206,"""Best brunch ever at Cafe de Flore!�� #CafeDeFlore #Paris #France""",25/06/2025 9:37,Paris,place,#CafeDeFlore,456
207,"""Can't stop listening to 'Cruel Summer' on repeat! #CruelSummer #TaylorSwift #SummerVibes""",18/06/2025 11:23,Los Angeles,song,#CruelSummer,4667
208,"""The line for the Spicy Mango Tango is insane! Worth the wait though. #SpicyMangoTango #ElRincon #MustTry""",05/07/2025 19:50,Guadalajara,food,#SpicyMangoTango,578
209,"""Just learned the #CumbiaChallenge! So much fun! #CumbiaChallenge #Dance""",29/07/2025 15:30,Rio de Janeiro,dance,#CumbiaChallenge,34
210,"""At Coachella! This is amazing! #Coachella2024 #Coachella #MusicFestival""",11/08/2025 12:05,Indio,event,#Coachella2024,467
211,"""Relaxing by the waves at Manly Beach ????? #BeachDay #SydneyLife""",22/05/2025 17:48,Sydney,place,"#BeachDay #SydneyLife""",1523
212,"""Loving the vibes at Cafe de Flore. #CafeDeFlore #Paris #France""",26/06/2025 13:12,Paris,place,#CafeDeFlore,1850
213,"""This Spicy Mango Tango is addictive! #SpicyMangoTango #ElRincon #Delicious""",02/06/2025 14:47,Monterrey,food,#SpicyMangoTango,987
214,"""Nailed the #CumbiaChallenge!  #CumbiaChallenge #DanceTrend""",31/07/2025 20:21,Sao Paulo,dance,#CumbiaChallenge,1205
215,"""Coachella is a dream come true! ✨ #Coachella2024 #Coachella #FestivalFun""",09/07/2025 8:53,Indio,event,#Coachella2024,1900
216,"""'Anti-Hero' is my current obsession! #AntiHero #TaylorSwift #Music""",19/07/2025 23:01,Toronto,song,#AntiHero,782
217,"""Soaking up the sun at Manly Beach ???? #BeachVibes #Sydney""",21/06/2025 10:15,Sydney,place,#Beach,1120
218,"""The atmosphere at Cafe de Flore is amazing! #CafeDeFlore #Paris #Romantic""",27/05/2025 18:38,Paris,place,#CafeDeFlore,567
219,"""Spicy Mango Tango is a must-try! #SpicyMangoTango #ElRincon #FoodRecommendation""",03/08/2025 16:02,Tijuana,food,#SpicyMangoTango,1600
220,"""Still practicing the #CumbiaChallenge.  Almost got it! #CumbiaChallenge #DancePractice""",01/08/2025 13:56,Buenos Aires,dance,#CumbiaChallenge,2000
221,"""Loving the new 'As It Was' by Harry Styles! #AsItWas #HarryStyles #Music""",26/07/2025 10:34,London,song,#AsItWas,345
222,"""Just had the best ramen at Ichiran! #IchiranRamen #Tokyo #Ramen""",01/06/2025 18:55,Tokyo,food,#IchiranRamen,876
223,"""Sunset at the Cliffs of Moher was breathtaking! #CliffsOfMoher #Ireland #Travel""",15/07/2025 15:22,Doolin,place,#CliffsOfMoher,1432
224,"""Nailed the #JiggleJiggleDance today! #JiggleJiggleDance #TikTokDance""",29/06/2025 12:48,New York,dance,#JiggleJiggleDance,654
225,"""Having so much fun at Carnival! #Carnival #RioDeJaneiro #Brazil""",08/06/2025 21:11,Rio de Janeiro,event,#Carnival,1189
226,"""The matcha latte at Tsujiri is amazing! #Tsujiri #Kyoto #Matcha""",21/07/2025 9:07,Kyoto,food,#Tsujiri,901
227,"""'As It Was' is stuck in my head all day! #AsItWas #HarryStyles #PopMusic""",28/07/2025 17:33,Los Angeles,song,#AsItWas,456
228,"""Ichiran Ramen is a must-try in Tokyo! #IchiranRamen #TokyoFood #RamenLover""",05/06/2025 14:19,Tokyo,food,#IchiranRamen,1785
229,"""Cliffs of Moher are even more stunning in person! #CliffsOfMoher #IrelandTrip #AmazingView""",18/07/2025 19:51,Doolin,place,#CliffsOfMoher,1320
230,"""Practicing the #JiggleJiggleDance - still working on it! #JiggleJiggleDance #DanceChallenge""",02/07/2025 11:36,Paris,dance,#JiggleJiggleDance,890
231,"""Carnival vibes are the best! #Carnival #BrazilianCarnival #Party""",09/07/2025 8:25,Salvador,event,#Carnival,1578
232,"""Such a great day at the Cliffs of Moher!  #CliffsOfMoher #IrishCoast #Stunning""",20/06/2025 16:44,Galway,place,#CliffsOfMoher,1295
233,"""Obsessed with 'As It Was'! #AsItWas #HarryStyles #NewMusic""",23/05/2025 22:05,Manchester,song,#AsItWas,876
234,"""The best ramen I've ever had! #IchiranRamen #RamenNoodles #Delicious""",27/06/2025 13:17,Osaka,food,#IchiranRamen,1950
235,"""Can't wait to go back to the Cliffs of Moher! #CliffsOfMoher #TravelGoals #Ireland""",17/07/2025 8:41,Dublin,place,#CliffsOfMoher,1123
236,"""Still can't stop dancing to #JiggleJiggleDance!  #JiggleJiggle #ViralDance""",31/06/2025  18:29,Toronto,dance,#JiggleJiggleDance,654
237,"""The energy at Carnival was electric! #Carnival #Rio2024 #Festival""",10/08/2025 15:03,Rio de Janeiro,event,#Carnival,1800
238,"""Trying the Tsujiri matcha latte today! #Tsujiri #MatchaLatte #TeaTime""",03/08/2025 10:52,Tokyo,food,#Tsujiri,987
239,"""'As It Was' on repeat again!  #AsItWas #HarryStylesConcert #Amazing""",24/07/2025 19:40,Berlin,song,#AsItWas,1456
240,"""Ichiran Ramen never disappoints. #IchiranRamen #RamenLove #FoodPorn""",06/08/2025 17:08,Kyoto,food,#IchiranRamen,502
241,"""Just saw the sunset at Bondi Beach! #BondiBeach #Sydney #Australia""",28/07/2025 14:32,Sydney,place,#BondiBeach,789
242,"""Obsessed with the new Taylor Swift song! #MidnightsTaylor #taylorswift #Swifties""",22/06/2025 18:55,London,song,#MidnightsTaylor,1678
243,"""The Spicy Mango Tango at El Rincon is 🔥! #SpicyMangoTango #ElRincon #MexicoCity""",05/06/2025 21:10,Mexico City,food,#SpicyMangoTango,1321
244,"""Trying the viral #CumbiaChallenge! It's harder than it looks� #CumbiaChallenge #DanceChallenge""",29/05/2025 10:45,New York,dance,#CumbiaChallenge,475
245,"""Having a blast at Coachella! #Coachella2024 #Coachella #Festival""",15/06/2025 16:20,Indio,event,#Coachella2024,632
246,"""Best brunch ever at Cafe de Flore! #CafeDeFlore #Paris #France""",20/07/2025 9:37,Paris,place,#CafeDeFlore,1712
247,"""Can't stop listening to 'Cruel Summer' on repeat! #CruelSummer #TaylorSwift #SummerVibes""",17/06/2025 11:23,Los Angeles,song,#CruelSummer,910
248,"""The line for the Spicy Mango Tango is insane! #SpicyMangoTango #ElRincon #MustTry""",01/08/2025 19:50,Guadalajara,food,#SpicyMangoTango,387
249,"""Just learned the #CumbiaChallenge! So much fun! #CumbiaChallenge #Dance""",31/07/2025 15:30,Rio de Janeiro,dance,#CumbiaChallenge,1054
250,"""At Coachella! This is amazing! #Coachella2024 #Coachella #MusicFestival""",11/07/2025 12:05,Indio,event,#Coachella2024,822
251,"""Bondi Beach is stunning! #BondiBeach #Sydney #Australia""",25/07/2025 17:48,Sydney,place,#BondiBeach,1357
252,"""Loving the vibes at Cafe de Flore. #CafeDeFlore #Paris #France""",21/06/2025 13:12,Paris,place,#CafeDeFlore,1890
253,"""This Spicy Mango Tango is addictive! #SpicyMangoTango #ElRincon #Delicious""",09/06/2025 14:47,Monterrey,food,#SpicyMangoTango,912
254,"""Nailed the #CumbiaChallenge! #CumbiaChallenge #DanceTrend""",03/08/2025 20:21,Sao Paulo,dance,#CumbiaChallenge,1156
255,"""Coachella is a dream come true! #Coachella2024 #Coachella #FestivalFun""",13/08/2025 8:53,Indio,event,#Coachella2024,1987
256,"""'Anti-Hero' is my current obsession! #AntiHero #TaylorSwift #Music""",26/07/2025 23:01,Toronto,song,#AntiHero,815
257,"""Bondi Beach again! The views are incredible. #BondiBeach #Sydney #BeachLife""",23/07/2025 10:15,Sydney,place,#BondiBeach,1722
258,"""The atmosphere at Cafe de Flore is amazing! #CafeDeFlore #Paris #Romantic""",29/07/2025 18:38,Paris,place,#CafeDeFlore,689
259,"""Spicy Mango Tango is a must-try! #SpicyMangoTango #ElRincon #FoodRecommendation""",06/05/2025 16:02,Tijuana,food,#SpicyMangoTango,1550
260,"""Still practicing the #CumbiaChallenge. Almost got it! #CumbiaChallenge #DancePractice""",27/05/2025 13:56,Buenos Aires,dance,#CumbiaChallenge,1600
261,"""Amazing time at the Tate Modern exhibit! ??? #MuseumExhibit #Art #LondonLife""",19/07/2025 11:15,London,place,"#MuseumExhibit #MuseumExhibit #Art #LondonLife""",401
262,"""Unforgettable night at the Coldplay concert! ??? #Concert #LiveMusic""",01/08/2025 20:45,Berlin,event,#Concert,903
263,"""Love this new coffee shop! #CoffeeShop #LocalBusiness #CoffeeLover""",25/07/2025 15:30,New York,place,#CoffeeShop,1385
264,"""The new single is fire! #NewMusic #PopMusic #MusicLover""",18/06/2025 19:05,Los Angeles,song,#NewMusic,721
265,"""Indulging in the ultimate burger experience at Au Cheval ???? #BurgerLovers #ChicagoEats""",31/07/2025 13:42,Chicago,food,#Burger #BurgerLovers #ChicagoEats,1204
266,"""Great show last night! #Show #Concert #LiveMusic""",05/08/2025 23:55,Paris,event,#Show,857
267,"""Strolling through the stunning streets of Trastevere, Rome ?????? #RomeVibes #TravelItaly""",20/05/2025 9:15,Rome,place,"#RomeVibes #TravelItaly""",528
268,"""Trying out the latest dance craze! #Dance #DanceCraze #Fun""",29/06/2025 16:22,Tokyo,dance,#Dance,1752
269,"""Amazing food! #Food #Foodie #DeliciousFood""",02/07/2025 12:48,Madrid,food,#Food,1400
270,"""The festival was so fun! #Festival #MusicFestival #SummerFestival""",12/08/2025 19:33,Amsterdam,event,#Festival,925
272,"""Obsessed with the new 'Sunset Vibes' cafe in Shoreditch! The coffee is amazing. #SunsetVibes #ShoreditchCafe #LondonCoffee""",20/05/2025 14:32,London,place,"""#SunsetVibes",1725
273,"""'Electric Boogie' still slaps! Dancing all night in Berlin. #ElectricBoogie #BerlinNightlife #DanceChallenge""",05/06/2025 21:18,Berlin,dance,"""#ElectricBoogie",1050
274,"""Trying the Ube Latte at 'Sunset Vibes'. So good! #UbeLatte #SunsetVibes #LondonFood""",28/07/2025 9:57,London,food,"""#UbeLatte",1234
275,"""'Midnight Bloom' festival in Kyoto is breathtaking. Highly recommend! #MidnightBloom #KyotoFestival #JapanTravel""",15/05/2025 18:03,Kyoto,event,"""#MidnightBloom",1920
276,"""'Starlight' by Aurora is on repeat all day! #Starlight #Aurora #NewMusic""",03/08/2025 11:22,Los Angeles,song,"""#Starlight",785
277,"""Anyone else addicted to the 'Electric Slide'? Learning it in Rio! #ElectricSlide #RioDance #DanceChallenge""",27/06/2025 16:49,Rio de Janeiro,dance,"""#ElectricSlide",1850
278,"""Mango Sticky Rice at 'Taste of Thai' in Bangkok is unreal! #MangoStickyRice #TasteOfThai #BangkokFood""",12/06/2025 23:31,Bangkok,food,"""#MangoStickyRice",612
279,"""'Sunset Vibes' is the perfect spot for a Sunday brunch in London. #SunsetVibes #LondonBrunch #SundayFunday""",10/07/2025 13:05,London,place,"""#SunsetVibes",1608
280,"""'Electric Boogie' at the club tonight! #ElectricBoogie #ClubVibes #DanceAllNight""",30/05/2025 2:10,New York,dance,"""#ElectricBoogie",1995
281,"""Just tried the new Matcha Ice Cream at 'Matcha Mania' in Tokyo. Divine! #MatchaMania #TokyoFood #MatchaIceCream""",18/07/2025 17:46,Tokyo,food,"""#MatchaMania",457
282,"""'Midnight Bloom' light show is incredible! #MidnightBloom #KyotoNights #LightShow""",05/08/2025 20:29,Kyoto,event,"""#MidnightBloom",888
283,"""'Starlight' is the song of the summer! #Starlight #SummerVibes #MusicLover""",23/06/2025 8:41,Sydney,song,"""#Starlight",1420
284,"""Learning the 'Electric Slide' - so fun! #ElectricSlide #DanceLesson #FunTimes""",09/08/2025 15:14,Toronto,dance,"""#ElectricSlide",679
285,"""Best Pad Thai ever at 'Taste of Thai'! #TasteOfThai #PadThai #BangkokEats""",25/05/2025 10:53,Bangkok,food,"""#TasteOfThai",1182
286,"""Nothing beats a flat white at Hideaway Coffee House ??? #CoffeeBreak #CafeVibes""",12/06/2025 12:37,London,place," #CoffeeBreak #CafeVibes""",915
287,"""'Electric Boogie' makes me wanna dance! #ElectricBoogie #DanceFloor #GoodVibes""",18/07/2025 22:01,Miami,dance,"""#ElectricBoogie",592
288,"""Green Tea Parfait at 'Matcha Mania' - so delicious! #MatchaMania #GreenTeaParfait #TokyoDessert""",01/08/2025 19:26,Tokyo,food,"""#MatchaMania",1780
289,"""'Midnight Bloom' is a magical experience! #MidnightBloom #Japan #Festival""",15/05/2025 7:59,Kyoto,event,"""#MidnightBloom",1355
290,"""'Starlight' gives me chills! Beautiful song. #Starlight #MusicIsLife #GoodMusic""",26/06/2025 16:33,Paris,song,"""#Starlight",870
291,"""Learning the 'Electric Slide' in class. It's harder than it looks! #ElectricSlide #DanceClass #LearningToDance""",08/07/2025 14:11,Chicago,dance,"""#ElectricSlide",1520
292,"""'Taste of Thai' never disappoints! Always a good meal. #TasteOfThai #AuthenticThai #BangkokDining""",02/08/2025 11:48,Bangkok,food,"""#TasteOfThai",1905
293,"""A perfect cup of happiness at Hideaway Coffee House ?? #LatteLove #CoffeeLovers""",29/05/2025 10:25,London,place," #LatteLove #CoffeeLovers""",872
294,"""Love dancing to 'Electric Boogie'! #ElectricBoogie #DanceParty #GetDown""",14/06/2025 23:44,Rome,dance,"""#ElectricBoogie",1187
295,"""Trying the Red Bean Ice Cream at 'Matcha Mania'. Interesting! #MatchaMania #RedBeanIceCream #TokyoTreats""",21/07/2025 15:02,Tokyo,food,"""#MatchaMania",1890
296,"""'Midnight Bloom' festival is a must-see! #MidnightBloom #TravelGoals #Kyoto""",12/08/2025 9:39,Kyoto,event,"""#MidnightBloom",758
297,"""'Starlight' is my go-to song for studying. #Starlight #StudyMusic #Focus""",06/05/2025 18:55,Madrid,song,"""#Starlight",1788
298,"""Getting my groove on with 'Electric Slide'! #ElectricSlide #PartyTime #Dance""",24/06/2025 6:36,Dublin,dance,"""#ElectricSlide",635
299,"""Tom Yum soup at 'Taste of Thai' is the best! #TasteOfThai #TomYumSoup #BangkokFoodie""",19/07/2025 21:13,Bangkok,food,"""#TasteOfThai",1575
300,"""Currently hiding away� at Hideaway Coffee House ??? #CoffeeAddict #CafeLife""",11/08/2025 16:40,London,place,"#CoffeeAddict #CafeLife""",1650
301,"""'Electric Boogie' is a classic! #ElectricBoogie #OldSchoolDance #Throwback""",07/05/2025 1:51,Amsterdam,dance,"""#ElectricBoogie",422
302,"""Trying the Black Sesame Latte at 'Matcha Mania'. So unique! #MatchaMania #BlackSesameLatte #TokyoDrinks""",16/06/2025 13:28,Tokyo,food,"""#MatchaMania",917
303,"""'Midnight Bloom' exceeded my expectations! #MidnightBloom #Amazing #JapanTrip""",04/07/2025 5:06,Kyoto,event,"""#MidnightBloom",1352
304,"""'Starlight' makes me feel so calm. #Starlight #RelaxingMusic #Peaceful""",22/05/2025 22:50,Vancouver,song,"""#Starlight",705
305,"""Mastering the 'Electric Slide' - almost there! #ElectricSlide #DancePractice #AlmostGotIt""",21/06/2025 17:23,Melbourne,dance,"""#ElectricSlide",1210
306,"""The green curry at 'Taste of Thai' is a must-try! #TasteOfThai #GreenCurry #BangkokDelights""",09/08/2025 4:19,Bangkok,food,"""#TasteOfThai",891
307,"""Cozy vibes and perfect brews at Hideaway Coffee House ?? #CoffeeLovers #CafeVibes""",04/07/2025 8:35,London,place," #CoffeeLovers #CafeVibes""",567
308,"""'Electric Boogie' still gets the party started! #ElectricBoogie #PartyVibes #DanceTheNightAway""",05/07/2025 8:35,Buenos Aires,dance,"""#ElectricBoogie",1729
309,"""Sweet Potato Ice Cream at 'Matcha Mania' - unexpectedly good! #MatchaMania #SweetPotatoIceCream #Tokyo""",06/07/2025 8:35,Tokyo,food,"""#MatchaMania",1408
310,"""'Midnight Bloom' is pure magic. #MidnightBloom #Magic #Japan""",07/07/2025 8:35,Kyoto,event,"""#MidnightBloom",901
311,"""'Starlight' is the perfect background music. #Starlight #BackgroundMusic #Ambient""",08/07/2025 8:35,Cape Town,song,"""#Starlight",1485
312,"""Finally learned the 'Electric Slide'! #ElectricSlide #DanceMoves #NailedIt""",09/07/2025 8:35,Singapore,dance,"""#ElectricSlide",1750
313,"""The Massaman curry at 'Taste of Thai' is amazing! #TasteOfThai #MassamanCurry #BangkokCuisine""",10/07/2025 8:35,Bangkok,food,"""#TasteOfThai",980
314,"""Morning boost at Rosslyn Coffee, Queen Victoria Street ?? #CoffeeLovers #LondonCafes""",21/06/2025 17:23,London,place," #CoffeeLovers #LondonCafes""",1212
315,"""'Electric Boogie' is my jam! #ElectricBoogie #DanceLover #Music""",22/06/2025 17:23,Hong Kong,dance,"""#ElectricBoogie",1955
316,"""Hojicha Latte at 'Matcha Mania' - a must-try! #MatchaMania #HojichaLatte #TokyoCafe""",23/06/2025 17:23,Tokyo,food,"""#MatchaMania",820
317,"""'Midnight Bloom' is a truly unforgettable experience. #MidnightBloom #Unforgettable #Japan""",24/06/2025 17:23,Kyoto,event,"""#MidnightBloom",1810
318,"""'Starlight' is such a beautiful song. #Starlight #BeautifulSong #Music""",25/06/2025 17:23,Mexico City,song,"""#Starlight",670
319,"""'Midnight Bloom' light show! Mesmerizing! #MidnightBloom #KyotoNights #Japan""",26/06/2025 17:23,Kyoto,event,"""#MidnightBloom",1635
320,"""Fueling the day with a perfect brew at Rosslyn Coffee, Queen Victoria Street ??? #CafeVibes #LondonLife""",27/06/2025 17:23,London,place,"#CafeVibes #LondonLife""",1700
321,"""Loving 'Starlight' by Aurora! #Starlight #Aurora #Music""",28/06/2025 17:23,New Delhi,song,"""#Starlight",480
322,"""'Electric Slide' is so fun! #ElectricSlide #Dance #Party""",29/06/2025 17:23,Johannesburg,dance,"""#ElectricSlide",950
323,"""'Taste of Thai' is my favorite! Best Thai food! #TasteOfThai #ThaiFood #Bangkok""",30/06/2025 17:23,Bangkok,food,"""#TasteOfThai",1405
324,"""'Matcha Mania' is amazing! #MatchaMania #Tokyo #Matcha""",06/05/2025 18:55,Tokyo,food,"""#MatchaMania",730
325,"""'Electric Boogie'! So much fun! #ElectricBoogie #Dance #Fun""",07/05/2025 18:55,Sao Paulo,dance,"""#ElectricBoogie",1250
326,"""'Starlight' on repeat! #Starlight #Music #LoveIt""",08/05/2025 18:55,Dubai,song,"""#Starlight",925
327,"""'Taste of Thai'! Delicious! #TasteOfThai #Food #Yummy""",09/05/2025 18:55,Bangkok,food,"""#TasteOfThai",605
328,"""Rosslyn Coffee on Queen Victoria Street = coffee heaven! ??? #LatteLove #CoffeeLovers""",10/05/2025 18:55,London,place,"#LatteLove #CoffeeLovers""",1785
329,"""'Midnight Bloom' is incredible! #MidnightBloom #Kyoto #Festival""",11/05/2025 18:55,Kyoto,event,"""#MidnightBloom",1380
330,"""'Electric Slide'! Let's dance! #ElectricSlide #Dance #Party""",12/05/2025 18:55,Cairo,dance,"""#ElectricSlide",888
331,"""'Matcha Mania'! Must try! #MatchaMania #Tokyo #Food""",13/05/2025 18:55,Tokyo,food,"""#MatchaMania",1395
332,"""'Starlight' is my anthem! #Starlight #Music #Anthem""",14/05/2025 18:55,Istanbul,song,"""#Starlight",1780
333,"""'Taste of Thai' is amazing! #TasteOfThai #Thai #Bangkok""",15/05/2025 18:55,Bangkok,food,"""#TasteOfThai",1025
334,"""Discovering hidden coffee gems at Rosslyn Coffee, Queen Victoria Street ??? #CoffeeTime #LondonEats""",16/05/2025 18:55,London,place,#CoffeeTime #LondonEats,1250
335,"""'Midnight Bloom' is magical! #MidnightBloom #Kyoto #Magic""",17/05/2025 18:55,Kyoto,event,"""#MidnightBloom",1910
336,"""'Electric Boogie' is a classic! #ElectricBoogie #Dance #Classic""",03/08/2025 13:42,Barcelona,dance,"""#ElectricBoogie",800
337,"""'Matcha Mania' is a dream! #MatchaMania #Tokyo #MatchaDream""",04/08/2025 13:42,Tokyo,food,"""#MatchaMania",1855
338,"""'Starlight' makes me happy! #Starlight #Music #Happy""",05/08/2025 13:42,Seoul,song,"""#Starlight",655
