tweet_id,text,created_at,location,type,hashtags,likes
229,cliffs of moher are even more stunning in person cliffsofmoher irelandtrip amazingview,18/07/2025 19:51,Doolin,place,#CliffsOfMoher,1320
230,practicing the jigglejiggledance still working on it jigglejiggledance dancechallenge,02/07/2025 11:36,Paris,dance,#JiggleJiggleDance,890
231,carnival vibes are the best carnival braziliancarnival party,09/07/2025 8:25,Salvador,event,#Carnival,1578
232,such a great day at the cliffs of moher cliffsofmoher irishcoast stunning,20/06/2025 16:44,Galway,place,#CliffsOfMoher,1295
233,obsessed with as it was asitwas harrystyles newmusic,23/05/2025 22:05,Manchester,song,#AsItWas,876
234,the best ramen i ve ever had ichiranramen ramennoodles delicious,27/06/2025 13:17,Osaka,food,#IchiranRamen,1950
235,can t wait to go back to the cliffs of moher cliffsofmoher travelgoals ireland,17/07/2025 8:41,Dublin,place,#CliffsOfMoher,1123
236,still can t stop dancing to jigglejiggledance jigglejiggle viraldance,31/06/2025  18:29,Toronto,dance,#JiggleJiggleDance,654
237,the energy at carnival was electric carnival rio2024 festival,10/08/2025 15:03,Rio de Janeiro,event,#Carnival,1800
238,trying the tsujiri matcha latte today tsujiri matchalatte teatime,03/08/2025 10:52,Tokyo,food,#Tsujiri,987
239,as it was on repeat again asitwas harrystylesconcert amazing,24/07/2025 19:40,Berlin,song,#AsItWas,1456
240,ichiran ramen never disappoints ichiranramen ramenlove foodporn,06/08/2025 17:08,Kyoto,food,#IchiranRamen,502
241,just saw the sunset at bondi beach bondibeach sydney australia,28/07/2025 14:32,Sydney,place,#BondiBeach,789
242,obsessed with the new taylor swift song midnightstaylor taylorswift swifties,22/06/2025 18:55,London,song,#MidnightsTaylor,1678
243,the spicy mango tango at el rincon is x9f x94 spicymangotango elrincon mexicocity,05/06/2025 21:10,Mexico City,food,#SpicyMangoTango,1321
244,trying the viral cumbiachallenge it s harder than it looks x9f x98 x82 cumbiachallenge dancechallenge,29/05/2025 10:45,New York,dance,#CumbiaChallenge,475
245,having a blast at coachella coachella2024 coachella festival,15/06/2025 16:20,Indio,event,#Coachella2024,632
246,best brunch ever at cafe de flore cafedeflore paris france,20/07/2025 9:37,Paris,place,#CafeDeFlore,1712
247,can t stop listening to cruel summer on repeat cruelsummer taylorswift summervibes,17/06/2025 11:23,Los Angeles,song,#CruelSummer,910
248,the line for the spicy mango tango is insane spicymangotango elrincon musttry,01/08/2025 19:50,Guadalajara,food,#SpicyMangoTango,387
249,just learned the cumbiachallenge so much fun cumbiachallenge dance,31/07/2025 15:30,Rio de Janeiro,dance,#CumbiaChallenge,1054
250,at coachella this is amazing coachella2024 coachella musicfestival,11/07/2025 12:05,Indio,event,#Coachella2024,822
251,bondi beach is stunning bondibeach sydney australia,25/07/2025 17:48,Sydney,place,#BondiBeach,1357
252,loving the vibes at cafe de flore cafedeflore paris france,21/06/2025 13:12,Paris,place,#CafeDeFlore,1890
253,this spicy mango tango is addictive spicymangotango elrincon delicious,09/06/2025 14:47,Monterrey,food,#SpicyMangoTango,912
254,nailed the cumbiachallenge cumbiachallenge dancetrend,03/08/2025 20:21,Sao Paulo,dance,#CumbiaChallenge,1156
255,coachella is a dream come true coachella2024 coachella festivalfun,13/08/2025 8:53,Indio,event,#Coachella2024,1987
256,anti hero is my current obsession antihero taylorswift music,26/07/2025 23:01,Toronto,song,#AntiHero,815
257,bondi beach again the views are incredible bondibeach sydney beachlife,23/07/2025 10:15,Sydney,place,#BondiBeach,1722
258,the atmosphere at cafe de flore is amazing cafedeflore paris romantic,29/07/2025 18:38,Paris,place,#CafeDeFlore,689
259,spicy mango tango is a must try spicymangotango elrincon foodrecommendation,06/05/2025 16:02,Tijuana,food,#SpicyMangoTango,1550
260,still practicing the cumbiachallenge almost got it cumbiachallenge dancepractice,27/05/2025 13:56,Buenos Aires,dance,#CumbiaChallenge,1600
261,amazing time at the tate modern exhibit museumexhibit art londonlife,19/07/2025 11:15,London,place,"#MuseumExhibit #MuseumExhibit #Art #LondonLife""",401
262,unforgettable night at the coldplay concert concert livemusic,01/08/2025 20:45,Berlin,event,#Concert,903
263,love this new coffee shop coffeeshop localbusiness coffeelover,25/07/2025 15:30,New York,place,#CoffeeShop,1385
264,the new single is fire newmusic popmusic musiclover,18/06/2025 19:05,Los Angeles,song,#NewMusic,721
265,indulging in the ultimate burger experience at au cheval burgerlovers chicagoeats,31/07/2025 13:42,Chicago,food,#Burger #BurgerLovers #ChicagoEats,1204
266,great show last night show concert livemusic,05/08/2025 23:55,Paris,event,#Show,857
267,strolling through the stunning streets of trastevere rome romevibes travelitaly,20/05/2025 9:15,Rome,place,"#RomeVibes #TravelItaly""",528
268,trying out the latest dance craze dance dancecraze fun,29/06/2025 16:22,Tokyo,dance,#Dance,1752
269,amazing food food foodie deliciousfood,02/07/2025 12:48,Madrid,food,#Food,1400
270,the festival was so fun festival musicfestival summerfestival,12/08/2025 19:33,Amsterdam,event,#Festival,925
272,obsessed with the new sunset vibes cafe in shoreditch the coffee is amazing sunsetvibes shoreditchcafe londoncoffee,20/05/2025 14:32,London,place,"""#SunsetVibes",1725
273,electric boogie still slaps dancing all night in berlin electricboogie berlinnightlife dancechallenge,05/06/2025 21:18,Berlin,dance,"""#ElectricBoogie",1050
274,trying the ube latte at sunset vibes so good ubelatte sunsetvibes londonfood,28/07/2025 9:57,London,food,"""#UbeLatte",1234
275,midnight bloom festival in kyoto is breathtaking highly recommend midnightbloom kyotofestival japantravel,15/05/2025 18:03,Kyoto,event,"""#MidnightBloom",1920
276,starlight by aurora is on repeat all day starlight aurora newmusic,03/08/2025 11:22,Los Angeles,song,"""#Starlight",785
277,anyone else addicted to the electric slide learning it in rio electricslide riodance dancechallenge,27/06/2025 16:49,Rio de Janeiro,dance,"""#ElectricSlide",1850
278,mango sticky rice at taste of thai in bangkok is unreal mangostickyrice tasteofthai bangkokfood,12/06/2025 23:31,Bangkok,food,"""#MangoStickyRice",612
279,sunset vibes is the perfect spot for a sunday brunch in london sunsetvibes londonbrunch sundayfunday,10/07/2025 13:05,London,place,"""#SunsetVibes",1608
280,electric boogie at the club tonight electricboogie clubvibes danceallnight,30/05/2025 2:10,New York,dance,"""#ElectricBoogie",1995
281,just tried the new matcha ice cream at matcha mania in tokyo divine matchamania tokyofood matchaicecream,18/07/2025 17:46,Tokyo,food,"""#MatchaMania",457
282,midnight bloom light show is incredible midnightbloom kyotonights lightshow,05/08/2025 20:29,Kyoto,event,"""#MidnightBloom",888
283,starlight is the song of the summer starlight summervibes musiclover,23/06/2025 8:41,Sydney,song,"""#Starlight",1420
284,learning the electric slide so fun electricslide dancelesson funtimes,09/08/2025 15:14,Toronto,dance,"""#ElectricSlide",679
285,best pad thai ever at taste of thai tasteofthai padthai bangkokeats,25/05/2025 10:53,Bangkok,food,"""#TasteOfThai",1182
286,nothing beats a flat white at hideaway coffee house coffeebreak cafevibes,12/06/2025 12:37,London,place," #CoffeeBreak #CafeVibes""",915
287,electric boogie makes me wanna dance electricboogie dancefloor goodvibes,18/07/2025 22:01,Miami,dance,"""#ElectricBoogie",592
288,green tea parfait at matcha mania so delicious matchamania greenteaparfait tokyodessert,01/08/2025 19:26,Tokyo,food,"""#MatchaMania",1780
289,midnight bloom is a magical experience midnightbloom japan festival,15/05/2025 7:59,Kyoto,event,"""#MidnightBloom",1355
290,starlight gives me chills beautiful song starlight musicislife goodmusic,26/06/2025 16:33,Paris,song,"""#Starlight",870
291,learning the electric slide in class it s harder than it looks electricslide danceclass learningtodance,08/07/2025 14:11,Chicago,dance,"""#ElectricSlide",1520
292,taste of thai never disappoints always a good meal tasteofthai authenticthai bangkokdining,02/08/2025 11:48,Bangkok,food,"""#TasteOfThai",1905
293,a perfect cup of happiness at hideaway coffee house lattelove coffeelovers,29/05/2025 10:25,London,place," #LatteLove #CoffeeLovers""",872
294,love dancing to electric boogie electricboogie danceparty getdown,14/06/2025 23:44,Rome,dance,"""#ElectricBoogie",1187
295,trying the red bean ice cream at matcha mania interesting matchamania redbeanicecream tokyotreats,21/07/2025 15:02,Tokyo,food,"""#MatchaMania",1890
296,midnight bloom festival is a must see midnightbloom travelgoals kyoto,12/08/2025 9:39,Kyoto,event,"""#MidnightBloom",758
297,starlight is my go to song for studying starlight studymusic focus,06/05/2025 18:55,Madrid,song,"""#Starlight",1788
298,getting my groove on with electric slide electricslide partytime dance,24/06/2025 6:36,Dublin,dance,"""#ElectricSlide",635
299,tom yum soup at taste of thai is the best tasteofthai tomyumsoup bangkokfoodie,19/07/2025 21:13,Bangkok,food,"""#TasteOfThai",1575
300,currently hiding away at hideaway coffee house coffeeaddict cafelife,11/08/2025 16:40,London,place,"#CoffeeAddict #CafeLife""",1650
301,electric boogie is a classic electricboogie oldschooldance throwback,07/05/2025 1:51,Amsterdam,dance,"""#ElectricBoogie",422
302,trying the black sesame latte at matcha mania so unique matchamania blacksesamelatte tokyodrinks,16/06/2025 13:28,Tokyo,food,"""#MatchaMania",917
303,midnight bloom exceeded my expectations midnightbloom amazing japantrip,04/07/2025 5:06,Kyoto,event,"""#MidnightBloom",1352
304,starlight makes me feel so calm starlight relaxingmusic peaceful,22/05/2025 22:50,Vancouver,song,"""#Starlight",705
305,mastering the electric slide almost there electricslide dancepractice almostgotit,21/06/2025 17:23,Melbourne,dance,"""#ElectricSlide",1210
306,the green curry at taste of thai is a must try tasteofthai greencurry bangkokdelights,09/08/2025 4:19,Bangkok,food,"""#TasteOfThai",891
307,cozy vibes and perfect brews at hideaway coffee house coffeelovers cafevibes,04/07/2025 8:35,London,place," #CoffeeLovers #CafeVibes""",567
308,electric boogie still gets the party started electricboogie partyvibes dancethenightaway,05/07/2025 8:35,Buenos Aires,dance,"""#ElectricBoogie",1729
309,sweet potato ice cream at matcha mania unexpectedly good matchamania sweetpotatoicecream tokyo,06/07/2025 8:35,Tokyo,food,"""#MatchaMania",1408
310,midnight bloom is pure magic midnightbloom magic japan,07/07/2025 8:35,Kyoto,event,"""#MidnightBloom",901
311,starlight is the perfect background music starlight backgroundmusic ambient,08/07/2025 8:35,Cape Town,song,"""#Starlight",1485
312,finally learned the electric slide electricslide dancemoves nailedit,09/07/2025 8:35,Singapore,dance,"""#ElectricSlide",1750
313,the massaman curry at taste of thai is amazing tasteofthai massamancurry bangkokcuisine,10/07/2025 8:35,Bangkok,food,"""#TasteOfThai",980
314,morning boost at rosslyn coffee queen victoria street coffeelovers londoncafes,21/06/2025 17:23,London,place," #CoffeeLovers #LondonCafes""",1212
315,electric boogie is my jam electricboogie dancelover music,22/06/2025 17:23,Hong Kong,dance,"""#ElectricBoogie",1955
316,hojicha latte at matcha mania a must try matchamania hojichalatte tokyocafe,23/06/2025 17:23,Tokyo,food,"""#MatchaMania",820
317,midnight bloom is a truly unforgettable experience midnightbloom unforgettable japan,24/06/2025 17:23,Kyoto,event,"""#MidnightBloom",1810
318,starlight is such a beautiful song starlight beautifulsong music,25/06/2025 17:23,Mexico City,song,"""#Starlight",670
319,midnight bloom light show mesmerizing midnightbloom kyotonights japan,26/06/2025 17:23,Kyoto,event,"""#MidnightBloom",1635
320,fueling the day with a perfect brew at rosslyn coffee queen victoria street cafevibes londonlife,27/06/2025 17:23,London,place,"#CafeVibes #LondonLife""",1700
321,loving starlight by aurora starlight aurora music,28/06/2025 17:23,New Delhi,song,"""#Starlight",480
322,electric slide is so fun electricslide dance party,29/06/2025 17:23,Johannesburg,dance,"""#ElectricSlide",950
323,taste of thai is my favorite best thai food tasteofthai thaifood bangkok,30/06/2025 17:23,Bangkok,food,"""#TasteOfThai",1405
324,matcha mania is amazing matchamania tokyo matcha,06/05/2025 18:55,Tokyo,food,"""#MatchaMania",730
325,electric boogie so much fun electricboogie dance fun,07/05/2025 18:55,Sao Paulo,dance,"""#ElectricBoogie",1250
326,starlight on repeat starlight music loveit,08/05/2025 18:55,Dubai,song,"""#Starlight",925
327,taste of thai delicious tasteofthai food yummy,09/05/2025 18:55,Bangkok,food,"""#TasteOfThai",605
328,rosslyn coffee on queen victoria street coffee heaven lattelove coffeelovers,10/05/2025 18:55,London,place,"#LatteLove #CoffeeLovers""",1785
329,midnight bloom is incredible midnightbloom kyoto festival,11/05/2025 18:55,Kyoto,event,"""#MidnightBloom",1380
330,electric slide let s dance electricslide dance party,12/05/2025 18:55,Cairo,dance,"""#ElectricSlide",888
331,matcha mania must try matchamania tokyo food,13/05/2025 18:55,Tokyo,food,"""#MatchaMania",1395
332,starlight is my anthem starlight music anthem,14/05/2025 18:55,Istanbul,song,"""#Starlight",1780
333,taste of thai is amazing tasteofthai thai bangkok,15/05/2025 18:55,Bangkok,food,"""#TasteOfThai",1025
334,discovering hidden coffee gems at rosslyn coffee queen victoria street coffeetime londoneats,16/05/2025 18:55,London,place,#CoffeeTime #LondonEats,1250
335,midnight bloom is magical midnightbloom kyoto magic,17/05/2025 18:55,Kyoto,event,"""#MidnightBloom",1910
336,electric boogie is a classic electricboogie dance classic,03/08/2025 13:42,Barcelona,dance,"""#ElectricBoogie",800
337,matcha mania is a dream matchamania tokyo matchadream,04/08/2025 13:42,Tokyo,food,"""#MatchaMania",1855
338,starlight makes me happy starlight music happy,05/08/2025 13:42,Seoul,song,"""#Starlight",655
339,taste of thai is the best tasteofthai bangkok foodie,06/08/2025 13:42,Bangkok,food,"""#TasteOfThai",1670
340,sunset vibes is my happy place sunsetvibes london happyplace,07/08/2025 13:42,London,place,"""#SunsetVibes",1985
341,midnight bloom is a must see midnightbloom japan travel,08/08/2025 13:42,Kyoto,event,"""#MidnightBloom",440
342,electric slide is my favorite dance electricslide dance favorite,09/08/2025 13:42,Moscow,dance,"""#ElectricSlide",900
343,matcha mania is a matcha paradise matchamania tokyo matchaparadise,10/08/2025 13:42,Tokyo,food,"""#MatchaMania",1388
344,starlight is so peaceful starlight music peaceful,11/08/2025 13:42,Jakarta,song,"""#Starlight",715
345,taste of thai is authentic tasteofthai thai authentic,12/08/2025 13:42,Bangkok,food,"""#TasteOfThai",1225
346,starting the day right with monmouth coffee company coffeelovers londoncafes,13/08/2025 13:42,London,place," #CoffeeLovers #LondonCafes""",940
347,midnight bloom is mesmerizing midnightbloom kyoto mesmerizing,02/07/2025 20:49,Kyoto,event,"""#MidnightBloom",585
348,electric boogie is so energetic electricboogie dance energetic,03/07/2025 20:49,Milan,dance,"""#ElectricBoogie",1755
349,matcha mania is a matcha heaven matchamania tokyo matchaheaven,04/07/2025 20:49,Tokyo,food,"""#MatchaMania",1420
350,starlight is so uplifting starlight music uplifting,05/07/2025 20:49,Bogota,song,"""#Starlight",860
351,taste of thai is a culinary delight tasteofthai thai culinary,06/07/2025 20:49,Bangkok,food,"""#TasteOfThai",1450
352,new bar in town is amazing great cocktails neonnights newbar toronto,07/07/2025 20:49,Toronto,food,#NeonNights #NewBar #Toronto,1800
353,the aqua beats festival in miami is lit aquabeats miami festival,08/07/2025 20:49,Miami,event,"""#AquaBeats",950
354,cosmic cafe in seattle has the best views cosmiccafe seattle views,09/07/2025 20:49,Seattle,place,"""#CosmicCafe",1175
355,urban groove dance competition in chicago is intense urbangroove chicago dance,10/07/2025 20:49,Chicago,dance,"""#UrbanGroove",1930
356,the new ramen place noodle nirvana in nyc is incredible noodlenirvana nyc ramen,11/07/2025 20:49,New York,food,"""#NoodleNirvana",788
357,check out aqua beats if you re in miami aquabeats miami music,12/07/2025 20:49,Miami,event,"""#AquaBeats",1870
358,neon nights is the place to be in toronto tonight neonnights toronto nightlife,13/07/2025 20:49,Toronto,place,"""#NeonNights",620
359,cosmic cafe and its amazing coffee in seattle cosmiccafe seattle coffee,14/07/2025 20:49,Seattle,place,"""#CosmicCafe",1650
360,learning the urban groove moves urbangroove chicago dancechallenge,15/07/2025 20:49,Chicago,dance,"""#UrbanGroove",1720
361,noodle nirvana has the best noodles ever noodlenirvana nyc foodie,16/07/2025 20:49,New York,food,"""#NoodleNirvana",465
362,enjoying aqua beats in miami such a vibe aquabeats miami concert,17/07/2025 20:49,Miami,event,"""#AquaBeats",925
363,neon nights is the best bar in toronto neonnights toronto bar,18/07/2025 20:49,Toronto,place,"""#NeonNights",1410
364,cosmic cafe in seattle is my happy place cosmiccafe seattle happyplace,19/07/2025 20:49,Seattle,place,"""#CosmicCafe",700
365,watching the urban groove competition in chicago urbangroove chicago dancecrew,21/05/2025 15:07,Chicago,dance,"""#UrbanGroove",1200
366,craving noodle nirvana right now noodlenirvana nyc noodlesoup,22/05/2025 15:07,New York,food,"""#NoodleNirvana",910
367,aqua beats festival is unforgettable aquabeats miami musicfestival,23/05/2025 15:07,Miami,event,"""#AquaBeats",575
368,neon nights is the perfect spot for a night out neonnights toronto drinks,24/05/2025 15:07,Toronto,place,"""#NeonNights",1770
